UA,mun,uf,lon_pc,lat_pc,Biomassa_Mg_ha,bio_Mg_ha_10,bio_Mg_ha_5,n_arvores_total,n_arvores_10,n_arvores_5,n_subunidades,n_subparcelas_5,area_ha_10,area_ha_5,dap_medio_10,ht_media_10,flag_subunidades_incompletas,flag_poucas_arvores,flag_biomassa_extrema
BA_948,São Domingos,Goiás,-46.26,-13.32,57.89332443870096,57.89332443870096,0.0,62.0,62,0.0,1,0.0,0.1,0.0,15.753696878207629,9.733870967741936,True,False,False
GO_1,São Miguel do Araguaia,Goiás,-50.3999999999,-12.7799999999,9.410070269063873,9.410070269063873,0.0,5.0,5,0.0,1,0.0,0.1,0.0,19.575354940013376,7.62,True,True,False
GO_10,São Miguel do Araguaia,Goiás,-50.3999999999,-13.1399999999,1.882126993171687,1.882126993171687,0.0,3.0,3,0.0,1,0.0,0.1,0.0,15.266666666666666,5.8999999999999995,True,True,False
GO_105,Mara Rosa,Goiás,-49.6799999999,-13.8599999999,30.46288729254742,25.657528478667725,4.805358813879696,74.0,58,16.0,2,4.0,0.2,0.04,16.286604597029516,8.320689655172414,True,False,False
GO_106,Amaralina,Goiás,-49.4999999999,-13.8599999999,9.129800825586964,9.129800825586964,0.0,11.0,11,0.0,2,0.0,0.2,0.0,20.298573536166334,8.045454545454545,True,False,False
GO_107,Mutunópolis,Goiás,-49.3199999999,-13.8599999999,72.56391852414184,66.53681991053551,6.027098613606326,188.0,155,33.0,4,8.0,0.4,0.08,17.78285957073324,10.957419354838711,False,False,False
GO_108,Estrela do Norte,Goiás,-49.1399999999,-13.8599999999,32.439903452140435,24.348688884893793,8.091214567246642,78.0,42,36.0,3,6.0,0.3,0.06,17.505309653367526,7.733333333333333,True,False,False
GO_109,Formoso,Goiás,-48.9599999999,-13.8599999999,27.476492037801748,16.07074703942525,11.405744998376496,120.0,78,42.0,4,3.0,0.4,0.03,15.851913798592424,6.610256410256411,False,False,False
GO_11,São Miguel do Araguaia,Goiás,-50.2199999999,-13.1399999999,20.673584840302173,20.673584840302173,0.0,8.0,8,0.0,2,0.0,0.2,0.0,27.850854564726138,9.25,True,True,False
GO_110,Campinorte,Goiás,-48.7799999999,-13.8599999999,30.615350550133073,24.484529391653844,6.130821158479229,154.0,120,34.0,4,6.0,0.4,0.06,16.049550494993877,6.760833333333333,False,False,False
GO_111,Campinaçu,Goiás,-48.5999999999,-13.8599999999,33.24920406298579,26.16845732239499,7.080746740590802,174.0,121,53.0,4,8.0,0.4,0.08,15.254846922973607,7.0380165289256205,False,False,False
GO_112,Campinaçu,Goiás,-48.4199999999,-13.8599999999,11.307544127808278,11.307544127808278,0.0,28.0,28,0.0,4,0.0,0.4,0.0,19.158377640629023,9.282142857142857,False,False,False
GO_114,Colinas do Sul,Goiás,-48.0599999999,-13.8599999999,52.75718080158048,49.21575154400577,3.5414292575747135,67.0,62,5.0,2,2.0,0.2,0.02,16.987656907683622,9.832258064516129,True,False,False
GO_116,Cavalcante,Goiás,-47.6999999999,-13.8599999999,45.2405148858207,37.100045990867144,8.140468894953555,169.0,114,55.0,4,8.0,0.4,0.08,15.646841958524693,9.762280701754387,False,False,False
GO_116_Q147,Cavalcante,Goiás,-47.64375,-13.995,105.82239615156602,100.77286980668842,5.049526344877607,242.0,216,26.0,4,8.0,0.4,0.08,18.08268692614741,11.350925925925926,False,False,False
GO_116_Q154,Cavalcante,Goiás,-47.68875,-14.00625,66.32218230166328,63.2262795890385,3.095902712624782,113.0,98,15.0,4,6.0,0.4,0.06,22.23880138140924,9.754081632653062,False,False,False
GO_116_Q188,Cavalcante,Goiás,-47.57625,-14.02875,135.49799948158952,119.29527126075467,16.20272822083484,309.0,224,85.0,4,8.0,0.4,0.08,18.624935892212306,11.302678571428572,False,False,False
GO_116_R380,Cavalcante,Goiás,-47.581875,-13.93875,111.80289375441562,107.47011563495386,4.3327781194617625,185.0,156,29.0,4,7.0,0.4,0.07,20.432244641031293,11.285897435897436,False,False,False
GO_116_R427,Cavalcante,Goiás,-47.593125,-13.95,76.57646466280013,69.83526722226382,6.741197440536318,166.0,139,27.0,4,6.0,0.4,0.06,18.431692099529734,9.185611510791366,False,False,False
GO_116_R432,Cavalcante,Goiás,-47.536875,-13.95,55.80402583624173,51.41858334455865,4.385442491683077,96.0,79,17.0,3,5.0,0.3,0.05,18.00502205167528,9.765822784810126,True,False,False
GO_116_R497,Cavalcante,Goiás,-47.615625,-13.966875,111.53364202747954,105.07136187921564,6.462280148263894,215.0,197,18.0,4,5.0,0.4,0.05,18.82385506640742,11.633502538071067,False,False,False
GO_116_R541,Cavalcante,Goiás,-47.638125,-13.978125,65.61460153598807,52.760829657906854,12.853771878081211,242.0,191,51.0,4,7.0,0.4,0.07,14.956878822139265,10.635602094240838,False,False,False
GO_116_R553,Cavalcante,Goiás,-47.570625,-13.978125,376.84159920335946,366.62695843761446,10.214640765744976,252.0,234,18.0,2,4.0,0.2,0.04,20.459688123494665,16.694017094017095,True,False,True
GO_116_R606,Cavalcante,Goiás,-47.5425,-13.989375,4.84492596667114,2.5808391132952453,2.264086853375895,36.0,19,17.0,3,5.0,0.3,0.05,13.959944630632116,4.621052631578947,True,False,False
GO_116_R662,Cavalcante,Goiás,-47.649375,-14.00625,158.34525445931303,153.2014993832691,5.143755076043931,195.0,178,17.0,4,6.0,0.4,0.06,21.070478623780204,14.184269662921348,False,False,False
GO_116_R663,Cavalcante,Goiás,-47.638125,-14.00625,61.54611907037261,57.60042281245245,3.9456962579201607,58.0,48,10.0,1,2.0,0.1,0.02,17.67790857242677,8.114583333333334,True,False,False
GO_116_R682,Cavalcante,Goiás,-47.655,-14.011875,161.84958763278402,154.42121341166973,7.428374221114289,232.0,203,29.0,4,7.0,0.4,0.07,20.846305334245574,12.784313725490197,False,False,False
GO_116_R707,Cavalcante,Goiás,-47.683125,-14.0175,126.07716782939133,120.82484339621563,5.2523244331757,147.0,128,19.0,4,6.0,0.4,0.06,23.771743546663416,12.3390625,False,False,False
GO_116_R723,Cavalcante,Goiás,-47.694375,-14.023125,93.0514656301418,81.60153897379236,11.449926656349447,211.0,160,51.0,4,6.0,0.4,0.06,19.020245109621275,10.278881987577641,False,False,False
GO_116_R742,Cavalcante,Goiás,-47.5875,-14.023125,91.95096939830485,82.43354912780043,9.517420270504417,172.0,149,23.0,3,4.0,0.3,0.04,17.77342992770101,11.37986577181208,True,False,False
GO_117,Cavalcante,Goiás,-47.5199999999,-13.8599999999,7.453929516566463,4.285875420703842,3.1680540958626207,63.0,39,24.0,4,6.0,0.4,0.06,14.224675479703288,5.341025641025642,False,False,False
GO_117_R102,Cavalcante,Goiás,-47.4975,-13.876875,7.449139522520049,6.9357741659219325,0.5133653565981169,19.0,17,2.0,1,2.0,0.1,0.02,14.121179441470403,5.588235294117647,True,False,False
GO_117_R241,Cavalcante,Goiás,-47.525625,-13.910625,24.44787481346064,20.865653213310004,3.582221600150637,103.0,83,20.0,4,6.0,0.4,0.06,17.031701431058764,6.725301204819278,False,False,False
GO_117_R54,Cavalcante,Goiás,-47.4975,-13.865625,105.79807721200073,96.82014526479999,8.977931947200748,246.0,205,41.0,4,8.0,0.4,0.08,18.54664690761826,11.800485436893204,False,False,False
GO_118,Cavalcante,Goiás,-47.3399999999,-13.8599999999,15.048798035682431,10.046205351254446,5.0025926844279835,37.0,25,12.0,1,2.0,0.1,0.02,13.58999937568667,5.856,True,False,False
GO_119,Nova Roma,Goiás,-47.1599999999,-13.8599999999,18.289247117919015,14.3746700068066,3.914577111112414,109.0,70,39.0,4,8.0,0.4,0.08,15.057440572687588,6.7942857142857145,False,False,False
GO_121,Iaciara,Goiás,-46.7999999999,-13.8599999999,0.46755563750864204,0.46755563750864204,0.0,1.0,1,0.0,1,0.0,0.1,0.0,13.8,5.5,True,True,True
GO_123,Guarani de Goiás,Goiás,-46.4399999999,-13.8599999999,10.349914389013666,10.349914389013666,0.0,18.0,18,0.0,4,0.0,0.4,0.0,21.851086617675726,9.483333333333333,False,False,False
GO_124,Guarani de Goiás,Goiás,-46.2599999999,-13.8599999999,54.10261533024398,47.86348936538863,6.239125964855347,74.0,65,9.0,3,3.0,0.3,0.03,19.950906813786585,13.663076923076924,True,False,False
GO_13,São Miguel do Araguaia,Goiás,-49.8599999999,-13.1399999999,41.17535111398108,29.44296143488133,11.732389679099748,214.0,150,64.0,4,6.0,0.4,0.06,15.210536994456948,7.886666666666667,False,False,False
GO_130,Santa Terezinha de Goiás,Goiás,-49.8599999999,-14.0399999999,15.319802746420871,6.850080223122896,8.469722523297975,142.0,67,75.0,4,8.0,0.4,0.08,13.010225193306535,5.95820895522388,False,False,False
GO_132,Mara Rosa,Goiás,-49.4999999999,-14.0399999999,36.74867974522554,35.37802918504249,1.3706505601830465,41.0,38,3.0,3,2.0,0.3,0.02,22.70867184761076,10.034210526315789,True,False,False
GO_133,Mara Rosa,Goiás,-49.3199999999,-14.0399999999,44.19652862278035,34.500626128885614,9.695902493894735,144.0,107,37.0,4,5.0,0.4,0.05,17.205845144585044,10.198130841121495,False,False,False
GO_134,Campinorte,Goiás,-49.1399999999,-14.0399999999,64.1149731587879,55.087131883461545,9.027841275326365,127.0,93,34.0,4,5.0,0.4,0.05,19.140860215053763,10.478494623655914,False,False,False
GO_135,Campinorte,Goiás,-48.9599999999,-14.0399999999,16.08718207323228,16.08718207323228,0.0,3.0,3,0.0,3,0.0,0.3,0.0,44.6,11.966666666666669,True,True,False
GO_136,Uruaçu,Goiás,-48.7799999999,-14.0399999999,27.079452172603997,23.41722736413797,3.662224808466028,63.0,58,5.0,4,2.0,0.4,0.02,19.83173333873289,8.555172413793104,False,False,False
GO_137,Campinaçu,Goiás,-48.5999999999,-14.0399999999,2.6866545027082203,1.9922199127110969,0.6944345899971233,8.0,5,3.0,2,3.0,0.2,0.03,16.90621100316752,7.42,True,True,False
GO_139,Niquelândia,Goiás,-48.2399999999,-14.0399999999,19.735559372771664,14.134147271719689,5.601412101051975,149.0,108,41.0,4,8.0,0.4,0.08,14.374600390572029,5.687037037037038,False,False,False
GO_140,Colinas do Sul,Goiás,-48.0599999999,-14.0399999999,8.739589765422204,8.739589765422204,0.0,10.0,10,0.0,2,0.0,0.2,0.0,20.003939717594314,9.16,True,False,False
GO_141,Cavalcante,Goiás,-47.8799999999,-14.0399999999,18.266254472786166,12.9384937903439,5.327760682442267,128.0,92,36.0,4,7.0,0.4,0.07,15.204090179889343,5.9739130434782615,False,False,False
GO_141_Q24,Cavalcante,Goiás,-47.71125,-14.05125,99.46586194493453,94.95189264823718,4.513969296697349,140.0,124,16.0,3,6.0,0.3,0.06,20.63019129823132,10.124799999999999,True,False,False
GO_141_Q8,Cavalcante,Goiás,-47.71125,-14.04,99.06509454457114,94.82479485642702,4.240299688144118,139.0,130,9.0,4,3.0,0.4,0.03,21.82123993568367,11.004615384615384,False,False,False
GO_141_R479,Alto Paraíso de Goiás,Goiás,-47.728125,-14.14125,139.1421878680526,135.78611178584063,3.356076082211965,189.0,176,13.0,4,7.0,0.4,0.07,20.643333134735123,13.029545454545454,False,False,False
GO_142,Cavalcante,Goiás,-47.6999999999,-14.0399999999,51.647639963482455,48.21855741099944,3.4290825524830195,189.0,166,23.0,4,6.0,0.4,0.06,18.805021191625745,7.083734939759037,False,False,False
GO_142_R3,Cavalcante,Goiás,-47.694375,-14.034375,99.85827840187503,95.80166418591074,4.056614215964289,167.0,151,16.0,4,5.0,0.4,0.05,22.013788216722407,9.672185430463577,False,False,False
GO_142_R307,Alto Paraíso de Goiás,Goiás,-47.604375,-14.101875,53.76283671544526,50.42788318562295,3.3349535298223056,101.0,87,14.0,3,4.0,0.3,0.04,18.351069279474235,11.72528735632184,True,False,False
GO_142_R35,Cavalcante,Goiás,-47.683125,-14.04,167.55440492689655,162.00916507810777,5.545239848788793,240.0,211,29.0,4,8.0,0.4,0.08,20.59028941690323,12.072037914691942,False,False,False
GO_142_R4,Cavalcante,Goiás,-47.68875,-14.034375,129.93091286450692,123.35346598443375,6.5774468800731665,166.0,135,31.0,4,8.0,0.4,0.08,22.56643076996559,13.075735294117647,False,False,False
GO_143,Alto Paraíso de Goiás,Goiás,-47.5199999999,-14.0399999999,2.9225354789134497,1.0930034305351215,1.8295320483783282,17.0,8,9.0,3,4.0,0.3,0.04,15.654159216784503,4.1625,True,False,False
GO_144,Alto Paraíso de Goiás,Goiás,-47.3399999999,-14.0399999999,34.217806387869544,28.23965526262424,5.978151125245302,221.0,183,38.0,4,7.0,0.4,0.07,14.775327371893422,6.586338797814207,False,False,False
GO_145,Alto Paraíso de Goiás,Goiás,-47.1599999999,-14.0399999999,49.57652144075185,40.70484617920043,8.871675261551413,186.0,123,63.0,4,8.0,0.4,0.08,16.557143338131755,7.909756097560975,False,False,False
GO_146,Nova Roma,Goiás,-46.9799999999,-14.0399999999,34.58814387478934,11.219046641020501,23.36909723376884,55.0,21,34.0,2,2.0,0.2,0.02,15.491257421765075,8.528571428571428,True,False,False
GO_147,Iaciara,Goiás,-46.7999999999,-14.0399999999,12.460255481070284,6.8758673104511425,5.584388170619142,80.0,54,26.0,4,4.0,0.4,0.04,14.35041555583063,6.133333333333333,False,False,False
GO_149,Iaciara,Goiás,-46.4399999999,-14.0399999999,56.66458953902067,46.410952603246095,10.253636935774573,208.0,145,63.0,4,8.0,0.4,0.08,16.722488375255157,10.060689655172414,False,False,False
GO_15,Porangatu,Goiás,-49.3199999999,-13.1399999999,21.657867236538554,15.869650664537186,5.788216572001368,145.0,106,39.0,4,7.0,0.4,0.07,14.746199716693118,6.3641509433962264,False,False,False
GO_150,Guarani de Goiás,Goiás,-46.2599999999,-14.0399999999,7.146991445136799,4.23872834800792,2.908263097128879,31.0,15,16.0,3,5.0,0.3,0.05,16.067932188454765,5.92,True,False,False
GO_152,Nova Crixás,Goiás,-50.7599999999,-14.2199999999,1.6036327014811453,1.6036327014811453,0.0,1.0,1,0.0,1,0.0,0.1,0.0,22.6,8.7,True,True,False
GO_153,Nova Crixás,Goiás,-50.5799999999,-14.2199999999,7.862096360871082,6.702655125466509,1.1594412354045722,10.0,9,1.0,3,1.0,0.3,0.01,23.03350840417068,7.555555555555555,True,False,False
GO_155,Crixás,Goiás,-50.2199999999,-14.2199999999,3.5845433635231987,3.5845433635231987,0.0,2.0,2,0.0,2,0.0,0.2,0.0,31.079257799051213,9.25,True,True,False
GO_157,Uirapuru,Goiás,-49.8599999999,-14.2199999999,17.40161483661737,13.678034924456504,3.723579912160866,40.0,32,8.0,4,3.0,0.4,0.03,20.014960432778718,8.86875,False,False,False
GO_158,Campos Verdes,Goiás,-49.6799999999,-14.2199999999,18.988161228021887,18.988161228021887,0.0,19.0,19,0.0,3,0.0,0.3,0.0,27.892379234999154,9.110526315789473,True,False,False
GO_159,Alto Horizonte,Goiás,-49.4999999999,-14.2199999999,0.976792901291447,0.5779551783267705,0.39883772296467657,5.0,4,1.0,3,1.0,0.3,0.01,12.799999999999999,7.125,True,True,False
GO_16,Porangatu,Goiás,-49.1399999999,-13.1399999999,21.904233976375714,12.226559995213973,9.67767398116174,199.0,126,73.0,4,8.0,0.4,0.08,12.571487026575532,6.544444444444444,False,False,False
GO_160,Alto Horizonte,Goiás,-49.3199999999,-14.2199999999,58.187599300842436,46.65038569989838,11.537213600944053,140.0,101,39.0,3,4.0,0.3,0.04,17.40506235077445,8.990099009900991,True,False,False
GO_161,Campinorte,Goiás,-49.1399999999,-14.2199999999,24.091518738254273,15.326537061152804,8.764981677101469,176.0,103,73.0,4,8.0,0.4,0.08,14.183459976506287,6.00873786407767,False,False,False
GO_162,Uruaçu,Goiás,-48.9599999999,-14.2199999999,50.562608342061516,48.81970974373887,1.7428985983226435,37.0,32,5.0,1,2.0,0.1,0.02,19.180981762366184,8.659375,True,False,False
GO_163,Niquelândia,Goiás,-48.7799999999,-14.2199999999,8.842843039360575,5.54382941811992,3.2990136212406553,23.0,14,9.0,2,2.0,0.2,0.02,17.793086429749717,4.057142857142857,True,False,False
GO_164,Niquelândia,Goiás,-48.5999999999,-14.2199999999,37.39630088750723,34.90248859075801,2.493812296749219,93.0,79,14.0,4,5.0,0.4,0.05,18.089530165674404,7.484999999999999,False,False,False
GO_165,Niquelândia,Goiás,-48.4199999999,-14.2199999999,15.512018282682579,6.51067003607698,9.001348246605598,38.0,19,19.0,4,3.0,0.4,0.03,16.552675292280277,7.831578947368421,False,False,False
GO_168,Alto Paraíso de Goiás,Goiás,-47.8799999999,-14.2199999999,26.402969164463027,20.720969253599296,5.6819999108637305,148.0,111,37.0,4,8.0,0.4,0.08,14.989371068750874,7.6189189189189195,False,False,False
GO_169,Alto Paraíso de Goiás,Goiás,-47.6999999999,-14.2199999999,1.0967601807596312,0.3538077709565533,0.7429524098030779,4.0,2,2.0,1,2.0,0.1,0.02,11.9,3.8,True,True,False
GO_17,Porangatu,Goiás,-48.9599999999,-13.1399999999,11.795499249233208,11.795499249233208,0.0,2.0,2,0.0,2,0.0,0.2,0.0,38.48303437365925,9.65,True,True,False
GO_171,São João d'Aliança,Goiás,-47.3399999999,-14.2199999999,3.0272485275585335,1.0819865872399368,1.9452619403185967,12.0,7,5.0,2,2.0,0.2,0.02,14.228571428571428,4.071428571428571,True,False,False
GO_173,Flores de Goiás,Goiás,-46.9799999999,-14.2199999999,33.916062549846934,27.472505558355174,6.443556991491763,89.0,63,26.0,4,8.0,0.4,0.08,19.34911210726473,8.67142857142857,False,False,False
GO_175,Posse,Goiás,-46.6199999999,-14.2199999999,3.180180167796693,1.4708473979344416,1.7093327698622511,2.0,1,1.0,1,1.0,0.1,0.01,23.9,8.9,True,True,False
GO_176,Posse,Goiás,-46.4399999999,-14.2199999999,39.681095404289316,22.462287135450076,17.21880826883924,152.0,85,67.0,3,6.0,0.3,0.06,14.783593227607943,9.02235294117647,True,False,False
GO_177,Posse,Goiás,-46.2599999999,-14.2199999999,31.128572067271588,24.685754261170707,6.44281780610088,113.0,92,21.0,4,5.0,0.4,0.05,15.994972162176865,8.696739130434782,False,False,False
GO_178,Posse,Goiás,-46.0799999999,-14.2199999999,17.569965570237546,14.134834277491569,3.4351312927459756,83.0,65,18.0,4,4.0,0.4,0.04,15.048592828249888,8.350769230769231,False,False,False
GO_18,Montividiu do Norte,Goiás,-48.7799999999,-13.1399999999,7.163173680529926,7.163173680529926,0.0,3.0,3,0.0,2,0.0,0.2,0.0,33.74391599039052,9.6,True,True,False
GO_180,Nova Crixás,Goiás,-50.7599999999,-14.3999999999,11.284510876406022,11.284510876406022,0.0,32.0,32,0.0,3,0.0,0.3,0.0,16.603125,8.7375,True,False,False
GO_182,Nova Crixás,Goiás,-50.3999999999,-14.3999999999,5.937084666809271,0.28975603615253376,5.647328630656737,2.0,1,1.0,1,1.0,0.1,0.01,10.8,5.5,True,True,False
GO_183,Crixás,Goiás,-50.2199999999,-14.3999999999,42.757186621967904,34.448834257556435,8.30835236441147,245.0,168,77.0,4,8.0,0.4,0.08,14.874808148039273,6.942261904761905,False,False,False
GO_184,Crixás,Goiás,-50.0399999999,-14.3999999999,27.69056049228039,22.65787182979304,5.032688662487351,140.0,99,41.0,4,7.0,0.4,0.07,15.785734658325936,7.67878787878788,False,False,False
GO_185,Crixás,Goiás,-49.8599999999,-14.3999999999,10.61477899881142,6.108786297251007,4.505992701560412,28.0,12,16.0,4,4.0,0.4,0.04,22.580484606011794,7.933333333333334,False,False,False
GO_187,Santa Terezinha de Goiás,Goiás,-49.4999999999,-14.3999999999,25.686304927657332,25.686304927657332,0.0,3.0,3,0.0,1,0.0,0.1,0.0,41.68348784419092,13.700000000000001,True,True,False
GO_188,Nova Iguaçu de Goiás,Goiás,-49.3199999999,-14.3999999999,35.26457327165689,28.20790783619592,7.056665435460974,98.0,66,32.0,4,5.0,0.4,0.05,18.948427205169274,9.496969696969696,False,False,False
GO_189,Uruaçu,Goiás,-49.1399999999,-14.3999999999,77.59695182782998,70.32111859806128,7.275833229768705,78.0,65,13.0,1,2.0,0.1,0.02,16.564422858518803,9.618461538461538,True,False,False
GO_19,Montividiu do Norte,Goiás,-48.5999999999,-13.1399999999,23.267563278812105,14.427501967727979,8.840061311084128,73.0,44,29.0,4,4.0,0.4,0.04,16.77445765710938,9.495454545454546,False,False,False
GO_190,Niquelândia,Goiás,-48.9599999999,-14.3999999999,12.370186578091046,4.3909985732005925,7.979188004890453,144.0,55,89.0,4,8.0,0.4,0.08,12.673620210613045,5.14,False,False,False
GO_192,Niquelândia,Goiás,-48.5999999999,-14.3999999999,5.147786153910108,5.147786153910108,0.0,14.0,14,0.0,2,0.0,0.2,0.0,15.83377826669968,7.1571428571428575,True,False,False
GO_194,Niquelândia,Goiás,-48.2399999999,-14.3999999999,8.53899056038644,5.754718302688319,2.7842722576981207,79.0,56,23.0,4,7.0,0.4,0.07,14.578623349244491,4.632142857142857,False,False,False
GO_195,Niquelândia,Goiás,-48.0599999999,-14.3999999999,28.68298891810248,25.027400409558037,3.655588508544445,80.0,68,12.0,4,5.0,0.4,0.05,19.251718688506255,9.047058823529412,False,False,False
GO_197,Alto Paraíso de Goiás,Goiás,-47.6999999999,-14.3999999999,5.338053208955047,3.4562082088769537,1.881845000078094,41.0,22,19.0,3,7.0,0.3,0.07,14.237423009397396,5.490909090909091,True,False,False
GO_198,Alto Paraíso de Goiás,Goiás,-47.5199999999,-14.3999999999,1.3821052716336282,1.3821052716336282,0.0,2.0,2,0.0,1,0.0,0.1,0.0,15.9,4.800000000000001,True,True,False
GO_199,São João d'Aliança,Goiás,-47.3399999999,-14.3999999999,18.718687502613285,16.198499699955057,2.5201878026582287,68.0,48,20.0,4,7.0,0.4,0.07,16.840965935959712,6.508333333333333,False,False,False
GO_2,São Miguel do Araguaia,Goiás,-50.3999999999,-12.9599999999,8.800748031615928,8.800748031615928,0.0,2.0,2,0.0,1,0.0,0.1,0.0,29.5,8.25,True,True,False
GO_200,Flores de Goiás,Goiás,-47.1599999999,-14.3999999999,17.98863042740623,8.94363710008674,9.044993327319487,106.0,58,48.0,4,7.0,0.4,0.07,13.323739403489974,7.363793103448276,False,False,False
GO_201,Flores de Goiás,Goiás,-46.9799999999,-14.3999999999,32.88684457901934,25.479852030345107,7.406992548674234,134.0,78,56.0,4,8.0,0.4,0.08,17.822239809675676,8.810256410256411,False,False,False
GO_202,Alvorada do Norte,Goiás,-46.7999999999,-14.3999999999,24.990027145857333,21.577832899777565,3.4121942460797694,96.0,73,23.0,4,7.0,0.4,0.07,15.691544091669108,6.487671232876712,False,False,False
GO_203,Simolândia,Goiás,-46.6199999999,-14.3999999999,11.623019623726371,6.162981770264728,5.460037853461644,24.0,11,13.0,3,2.0,0.3,0.02,23.472727272727273,7.318181818181818,True,False,False
GO_204,Simolândia,Goiás,-46.4399999999,-14.3999999999,11.118948719987147,11.118948719987147,0.0,21.0,21,0.0,2,0.0,0.2,0.0,17.56031626877955,7.628571428571428,True,False,False
GO_205,Buritinópolis,Goiás,-46.2599999999,-14.3999999999,36.83734014411098,31.413220127164305,5.424120016946677,188.0,136,52.0,4,8.0,0.4,0.08,15.632067501236346,7.361029411764706,False,False,False
GO_206,Mambaí,Goiás,-46.0799999999,-14.3999999999,8.479877883683239,7.438405268899222,1.0414726147840165,44.0,35,9.0,4,6.0,0.4,0.06,18.159579850713822,5.582857142857143,False,False,False
GO_207,Aruanã,Goiás,-50.9399999999,-14.5799999999,20.80859256773902,12.038495937847424,8.770096629891597,102.0,48,54.0,4,7.0,0.4,0.07,15.816603509476735,8.50625,False,False,False
GO_209,Nova Crixás,Goiás,-50.5799999999,-14.5799999999,64.10820157456295,59.73839638688569,4.3698051876772706,155.0,127,28.0,4,8.0,0.4,0.08,17.909742371403972,10.088188976377953,False,False,False
GO_21,Monte Alegre de Goiás,Goiás,-46.7999999999,-13.1399999999,29.78152081702322,29.78152081702322,0.0,15.0,15,0.0,4,0.0,0.4,0.0,29.726666666666667,11.24,False,False,False
GO_210,Nova Crixás,Goiás,-50.3999999999,-14.5799999999,9.569613184022915,9.569613184022915,0.0,5.0,5,0.0,1,0.0,0.1,0.0,20.419999999999998,9.24,True,True,False
GO_211,Crixás,Goiás,-50.2199999999,-14.5799999999,19.580675175049993,12.546657419254116,7.034017755795878,177.0,116,61.0,4,8.0,0.4,0.08,13.862083027962727,5.611206896551724,False,False,False
GO_212,Crixás,Goiás,-50.0399999999,-14.5799999999,15.329969233904787,8.785665038080383,6.544304195824403,39.0,24,15.0,3,4.0,0.3,0.04,17.468227812679515,6.7749999999999995,True,False,False
GO_213,Crixás,Goiás,-49.8599999999,-14.5799999999,20.134485649999263,14.73247737236911,5.402008277630154,152.0,108,44.0,4,7.0,0.4,0.07,14.424561132011108,5.141666666666667,False,False,False
GO_214,Guarinos,Goiás,-49.6799999999,-14.5799999999,7.84541462615199,4.170861200061023,3.6745534260909665,27.0,9,18.0,3,4.0,0.3,0.04,16.744444444444444,9.033333333333333,True,False,False
GO_215,Pilar de Goiás,Goiás,-49.4999999999,-14.5799999999,46.514483148943796,40.97313972604193,5.541343422901864,181.0,153,28.0,4,5.0,0.4,0.05,17.425047730570487,7.826797385620915,False,False,False
GO_217,Uruaçu,Goiás,-49.1399999999,-14.5799999999,3.8597032058663894,1.6054175746493098,2.2542856312170794,15.0,6,9.0,1,3.0,0.1,0.03,13.76429999117471,4.366666666666666,True,False,False
GO_218,Niquelândia,Goiás,-48.9599999999,-14.5799999999,7.791273201282096,5.426623688995587,2.364649512286509,33.0,15,18.0,4,6.0,0.4,0.06,17.63107595148319,5.8133333333333335,False,False,False
GO_219,Niquelândia,Goiás,-48.7799999999,-14.5799999999,16.24368858817101,7.869205409968356,8.374483178202656,49.0,37,12.0,4,2.0,0.4,0.02,15.347885004981835,8.556756756756757,False,False,False
GO_22,Monte Alegre de Goiás,Goiás,-46.6199999999,-13.1399999999,39.79350319112113,35.73559782469696,4.057905366424174,72.0,52,20.0,4,5.0,0.4,0.05,22.19749223136075,11.81698113207547,False,False,False
GO_220,Niquelândia,Goiás,-48.5999999999,-14.5799999999,66.3899671140587,52.53783338845219,13.852133725606514,185.0,125,60.0,4,8.0,0.4,0.08,15.689810488556905,12.236,False,False,False
GO_221,Niquelândia,Goiás,-48.4199999999,-14.5799999999,6.612408006940582,5.830564684001025,0.7818433229395573,22.0,17,5.0,3,4.0,0.3,0.04,19.164026321633344,4.805882352941176,True,False,False
GO_222,Niquelândia,Goiás,-48.2399999999,-14.5799999999,5.369470602836898,1.2638308622716035,4.105639740565295,28.0,10,18.0,3,4.0,0.3,0.04,13.23,5.18,True,False,False
GO_224,Niquelândia,Goiás,-47.8799999999,-14.5799999999,0.528563705622775,0.30801301348437865,0.22055069213839637,5.0,4,1.0,3,1.0,0.3,0.01,12.125,3.85,True,True,False
GO_225,São João d'Aliança,Goiás,-47.6999999999,-14.5799999999,8.250781867437839,5.953064101840897,2.297717765596942,29.0,20,9.0,3,4.0,0.3,0.04,17.574775949593526,5.66,True,False,False
GO_226,São João d'Aliança,Goiás,-47.5199999999,-14.5799999999,3.2719003994342124,1.8301388718526412,1.441761527581571,27.0,15,12.0,3,5.0,0.3,0.05,13.6,5.1866666666666665,True,False,False
GO_227,São João d'Aliança,Goiás,-47.3399999999,-14.5799999999,8.259303368635269,5.520682633836487,2.7386207347987814,45.0,27,18.0,4,5.0,0.4,0.05,15.958253480905798,5.822222222222222,False,False,False
GO_228,Formosa,Goiás,-47.1599999999,-14.5799999999,17.48980465840537,13.96430214676083,3.5255025116445395,93.0,66,27.0,4,7.0,0.4,0.07,17.908189004020702,6.612121212121211,False,False,False
GO_229,Flores de Goiás,Goiás,-46.9799999999,-14.5799999999,31.114341156939258,27.616589305210592,3.497751851728664,94.0,75,19.0,4,7.0,0.4,0.07,18.967147370116187,8.66,False,False,False
