system:index,B11_seca,B12_seca,B2_seca,B3_seca,B4_seca,B8_seca,Biomassa_M,EVI_seca,HV_dB,MSI_seca,NBR_seca,NDVI_RE_seca,NDVI_seca,NDWI_seca,UA,VH_dB,VV_dB,area_ha_10,area_ha_5,bio_Mg_h_1,bio_Mg_ha_,canopy_height,canopy_height_sd,clay_pct,dap_medio_,elevation,flag_bioma,flag_pouca,flag_subun,ht_media_1,lat_pc,lon_pc,mapbiomas_2018,mun,n_arvore_1,n_arvore_2,n_arvores_,n_subparce,n_subunida,slope,uf,.geo
00000000000000000041,0.3231545110316293,0.1931792887175059,0.04569231204835585,0.07460328319898962,0.10666652739711402,0.23357350402301708,1.603632701481145,0.2073704313736165,-5.107175284316047,1.3844929186915873,0.0945387723250389,0.37308365448264336,0.37308365448264336,-0.5157965730449394,GO_152,-17.184640998111075,-12.077465720232471,0.1,0.0,0.0,1.603632701481145,0.013139588808162,0.23172051321688047,20.0,22.6,240.1569021487092,false,true,true,8.7,-14.2199999999,-50.7599999999,15.0,Nova Crixás,1,0.0,1.0,0.0,1,1.373191172995424,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-50.759998477859014,-14.219551970524469],[-50.76012812523927,-14.219569878232786],[-50.76024745274565,-14.219622175912273],[-50.76034696194826,-14.219704700689467],[-50.76041873192384,-14.219810883620822],[-50.760457049758415,-14.219932272571649],[-50.76045886530263,-14.220059204997733],[-50.76042403397921,-14.220181577078773],[-50.76035532831003,-14.220289647982193],[-50.76025821723937,-14.220374815238133],[-50.760140430814445,-14.22043029950408],[-50.76001134487174,-14.22045168420962],[-50.759881234708885,-14.220437267122529],[-50.75976045715325,-14.220388195849507],[-50.75965862614033,-14.22030837648461],[-50.75958384743131,-14.22020416267771],[-50.759542073390534,-14.220083849875094],[-50.759536629183906,-14.219957014993419],[-50.7595679481105,-14.219833754091688],[-50.75963353713064,-14.219723878724174],[-50.75972817532843,-14.219636134944928],[-50.759844329506,-14.219577507129744],[-50.75997275382522,-14.219552662028889],[-50.759998477859014,-14.219551970524469]]]}"
0000000000000000005d,0.2804440438376163,0.16304347475772724,0.036939398947867914,0.06434695038595677,0.07919630446389446,0.24208010349610806,25.686304927657332,0.2829310961334989,-6.0321700631752995,1.168384704024939,0.19358959017959934,0.5084006497450912,0.5084006497450912,-0.5806140547190937,GO_187,-18.566017966855366,-12.533847958710123,0.1,0.0,0.0,25.686304927657332,0.38533999073454483,1.078035723477634,22.0,41.68348784419092,393.88536572811057,false,true,true,13.700000000000001,-14.3999999999,-49.4999999999,15.0,Santa Terezinha de Goiás,3,0.0,3.0,0.0,1,1.942015920132943,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-49.49999921138893,-14.399548043647863],[-49.500128962700366,-14.399565951355719],[-49.50024838586581,-14.399618249033967],[-49.50034797484145,-14.399700773809531],[-49.500419802354266,-14.399806956739369],[-49.500458150909935,-14.399928345689275],[-49.50045996791302,-14.400055278115314],[-49.50042510866929,-14.400177650197195],[-49.50035634792234,-14.400285721102096],[-49.50025915900029,-14.400370888359673],[-49.50014127814738,-14.400426372626923],[-49.50001208871711,-14.400447757333007],[-49.49988187424547,-14.400433340245545],[-49.499760999863675,-14.400384268971344],[-49.49965908721514,-14.400304449604835],[-49.49958424855943,-14.400200235796389],[-49.499542441032375,-14.400079922992772],[-49.49953699246469,-14.39995308811096],[-49.499568336501746,-14.399829827209999],[-49.499633978104356,-14.399719951843917],[-49.49972869217062,-14.39963220806632],[-49.4998449394636,-14.399573580252488],[-49.499973466733614,-14.399548735152266],[-49.49999921138893,-14.399548043647863]]]}"
00000000000000000066,0.2903038657739508,0.17180549278145738,0.047767794117273964,0.08909689101243105,0.10977258177030648,0.29212972657867686,1.382105271633628,0.28635170933362586,-5.81039003817731,0.9934375956343863,0.26059764697591614,0.4545471851061668,0.4545471851061668,-0.5333707645408894,GO_198,-19.50477039950848,-13.694380313917469,0.1,0.0,0.0,1.382105271633628,0.0,0.1782754182754182,48.0,15.9,1127.5903217503212,false,true,true,4.800000000000001,-14.3999999999,-47.5199999999,15.0,Alto Paraíso de Goiás,2,0.0,2.0,0.0,1,3.5615012959194297,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-47.519997816021025,-14.399548043647863],[-47.52012756733246,-14.399565951355719],[-47.5202469904979,-14.399618249033969],[-47.52034657947355,-14.399700773809528],[-47.52041840698635,-14.399806956739369],[-47.52045675554202,-14.399928345689275],[-47.52045857254512,-14.400055278115317],[-47.52042371330139,-14.400177650197195],[-47.52035495255444,-14.400285721102096],[-47.52025776363238,-14.400370888359673],[-47.520139882779475,-14.400426372626923],[-47.5200106933492,-14.400447757333007],[-47.51988047887756,-14.400433340245545],[-47.51975960449577,-14.400384268971347],[-47.51965769184723,-14.400304449604835],[-47.51958285319152,-14.400200235796389],[-47.519541045664475,-14.400079922992772],[-47.519535597096784,-14.39995308811096],[-47.51956694113385,-14.399829827209999],[-47.51963258273645,-14.399719951843917],[-47.51972729680272,-14.39963220806632],[-47.51984354409569,-14.399573580252488],[-47.51997207136571,-14.399548735152266],[-47.519997816021025,-14.399548043647863]]]}"
00000000000000000068,0.2613382280882932,0.15023660927666535,0.03632977151912273,0.06077443890498664,0.06611116283113315,0.23091023039767147,8.800748031615928,0.3040457417781212,-5.890417020642249,1.1336940004954452,0.2115860226038867,0.554847752489796,0.554847752489796,-0.5831882610663035,GO_2,-19.58209803379057,-13.691681010257195,0.1,0.0,0.0,8.800748031615928,0.03409856454371145,3.0441519407161723,20.6003523863813,29.5,213.66715033424882,false,true,true,8.25,-12.9599999999,-50.3999999999,15.0,São Miguel do Araguaia,2,0.0,2.0,0.0,1,3.077679115141241,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-50.400001872511176,-12.959548244953316],[-50.40013083248586,-12.959566152664845],[-50.40024952729858,-12.959618450352956],[-50.40034850887802,-12.959700975141496],[-50.40041989829886,-12.959807158083382],[-50.40045801294156,-12.959928547040636],[-50.40045981883567,-12.960055479467043],[-50.40042517217785,-12.960177851542188],[-50.40035683079555,-12.960285922435348],[-50.40026023463845,-12.960371089679855],[-50.40014307276607,-12.960426573936775],[-50.40001467129691,-12.960447958638497],[-50.399885251039045,-12.960433541554002],[-50.39976511389776,-12.960384470289169],[-50.39966382282749,-12.960304650935505],[-50.399589440608786,-12.960200437139376],[-50.39954788804739,-12.960080124343703],[-50.39954247268404,-12.959953289462984],[-50.39957362552768,-12.959830028555917],[-50.39963886676395,-12.959720153178445],[-50.39973300316347,-12.959632409387726],[-50.39984854147124,-12.959573781563128],[-50.399976284869034,-12.959548936457862],[-50.400001872511176,-12.959548244953316]]]}"
00000000000000000073,0.3216381610258199,0.19423129155196686,0.05027278223612158,0.0791179258287284,0.11328249604169639,0.2483236383892499,9.569613184022915,0.21789755173046282,-6.08758935785149,1.3007090056611312,0.12187030595082324,0.374409512798725,0.374409512798725,-0.5171915595314586,GO_210,-18.38965420995867,-12.302064752679264,0.1,0.0,0.0,9.569613184022915,0.011827017020620147,1.9291921633156783,20.434411477348696,20.419999999999998,298.51966884352333,false,true,true,9.24,-14.5799999999,-50.3999999999,15.0,Nova Crixás,5,0.0,5.0,0.0,1,3.9051023021469873,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-50.40000187251117,-14.579548575872314],[-50.40013172920579,-14.57956648357971],[-50.40025124936672,-14.579618781256713],[-50.40035091922988,-14.579701306030644],[-50.4004228050837,-14.579807488958965],[-50.40046118478963,-14.579928877907948],[-50.40046300327193,-14.58005581033394],[-50.40042811571781,-14.580178182416669],[-50.40035929912363,-14.580286253323049],[-50.40026203126255,-14.58037142058227],[-50.40014405466248,-14.580426904850821],[-50.4000147602989,-14.580448289557452],[-50.399884440061285,-14.580433872469616],[-50.39976346750065,-14.58038480119424],[-50.399661472076026,-14.58030498182611],[-50.39958657263613,-14.580200768016113],[-50.39954473115495,-14.5800804552115],[-50.399539278165236,-14.579953620329551],[-50.399570647663545,-14.579830359429357],[-50.39963634258319,-14.579720484064707],[-50.39973113357786,-14.579632740288762],[-50.39984747528711,-14.579574112476282],[-50.39997610694624,-14.579549267376699],[-50.40000187251117,-14.579548575872314]]]}"
00000000000000000089,0.19178774069836851,0.10234409767876913,0.0301071446176721,0.05324843956781256,0.04246590172156312,0.284430060090504,1.661054106929046,0.45998293894650705,-5.4282163250892586,0.6781724294741821,0.469947937028563,0.7410351760020378,0.7410351760020378,-0.685019634078678,GO_233,-16.424254363576654,-10.996037991926638,0.1,0.0,0.0,1.661054106929046,0.0,5.682280954339779,32.47393048128342,23.0,702.4113533525301,false,true,true,9.5,-14.5799999999,-46.2599999999,19.96400658165365,Damianópolis,1,0.0,1.0,0.0,1,13.506002270454541,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-46.25999854955094,-14.579548575872314],[-46.26012840624555,-14.57956648357971],[-46.26024792640648,-14.579618781256713],[-46.26034759626964,-14.579701306030644],[-46.260419482123474,-14.579807488958965],[-46.26045786182939,-14.579928877907944],[-46.2604596803117,-14.58005581033394],[-46.260424792757576,-14.580178182416672],[-46.26035597616339,-14.580286253323049],[-46.26025870830232,-14.58037142058227],[-46.26014073170225,-14.580426904850821],[-46.260011437338655,-14.580448289557456],[-46.25988111710105,-14.580433872469618],[-46.259760144540415,-14.58038480119424],[-46.25965814911579,-14.580304981826114],[-46.259583249675906,-14.580200768016113],[-46.25954140819471,-14.5800804552115],[-46.259535955205,-14.579953620329551],[-46.259567324703305,-14.579830359429357],[-46.25963301962296,-14.579720484064707],[-46.259727810617626,-14.579632740288762],[-46.25984415232688,-14.579574112476283],[-46.259972783986015,-14.579549267376699],[-46.25999854955094,-14.579548575872314]]]}"
0000000000000000008c,0.2574383809621992,0.15035106080073438,0.031081687538721772,0.05174133722985154,0.05917865090690804,0.20727472980957012,7.162666320167196,0.27867088046691696,-5.812413021565315,1.250621906245383,0.15901421782599015,0.5546015208404633,0.5546015208404633,-0.5995783683005613,GO_236,-19.46807949374677,-13.655666455202313,0.1,0.0,0.0,7.162666320167196,0.0,2.21744938855205,23.0,37.2,264.6168944610008,false,true,true,12.4,-14.7599999999,-50.7599999999,15.0,Mozarlândia,1,0.0,1.0,0.0,1,2.32291667074403,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-50.75999847785901,-14.759549108096767],[-50.76012844139185,-14.759567015803698],[-50.76024805988751,-14.759619313479456],[-50.760347811755,-14.759701838251749],[-50.76041975675534,-14.759808021178552],[-50.76045816804158,-14.759929410126608],[-50.760459988023506,-14.760056342552556],[-50.76042507176806,-14.760178714636137],[-50.76035619855554,-14.760286785543993],[-50.760258850665544,-14.760371952804865],[-50.760140776996366,-14.760427437074716],[-50.76001137625068,-14.760448821781901],[-50.75988094878683,-14.760434404693692],[-50.75975987669181,-14.76038533341713],[-50.75965779734822,-14.760305514047381],[-50.75958283628489,-14.760201300235833],[-50.75954096038073,-14.760080987430216],[-50.7595355029079,-14.759954152548131],[-50.75956689821897,-14.759830891648702],[-50.7596326471918,-14.759721016285491],[-50.75972751617701,-14.759633272511204],[-50.75984395360617,-14.75957464470008],[-50.75997269109575,-14.759549799601128],[-50.75999847785901,-14.759549108096767]]]}"
000000000000000000bd,0.29980996554434264,0.18542300994649366,0.03747835570616139,0.05552317079495513,0.07904553460193375,0.18731267656350287,0.681300723101206,0.19702312069922198,-6.417480595965794,1.6230174149833314,0.004220859028747314,0.40494946431795364,0.40494946431795364,-0.5402598885350329,GO_29,-20.32997995092548,-13.912499393598148,0.1,0.0,0.0,0.681300723101206,0.6550760633343684,2.409810617820554,17.0,18.4,290.42352271551283,false,true,true,6.3,-13.3199999999,-49.6799999999,15.0,Novo Planalto,1,0.0,1.0,0.0,1,1.9221360596868553,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-49.679999743613386,-13.31954930940222],[-49.68012889287593,-13.31956721711283],[-49.68024776191078,-13.31961951479849],[-49.68034688877963,-13.319702039583799],[-49.68041838299236,-13.319808222522687],[-49.680456553587334,-13.319929611478114],[-49.68045836213894,-13.32005654390443],[-49.68042366463068,-13.32017891598125],[-49.680355222936285,-13.320286986877335],[-49.68025848498952,-13.320372154125094],[-49.68014115113654,-13.320427638384583],[-49.68001256118652,-13.320449023087392],[-49.67988295095215,-13.320434606002157],[-49.67976263746245,-13.320385534734992],[-49.679661197710345,-13.320305715378131],[-49.67958670631178,-13.320201501578936],[-49.67954509276267,-13.320081188781288],[-49.67953966945707,-13.319954353900297],[-49.67957086803445,-13.31983109299475],[-49.67963620503865,-13.31972121762011],[-49.679730479616296,-13.319633473832658],[-49.679846187513505,-13.31957484601074],[-49.67997411841367,-13.319550000906727],[-49.679999743613386,-13.31954930940222]]]}"
000000000000000000be,0.28999581041688566,0.1721042711726332,0.0463280254465751,0.07910725896498566,0.09380486851636158,0.23482461639070856,2.303462515086189,0.243190812854661,-6.351204258771941,1.2377381313332096,0.15420467708769514,0.42999107667482867,0.42999107667482867,-0.4965017020384356,GO_290,-20.74387999172424,-14.39267568060367,0.1,0.0,0.0,2.303462515086189,0.02108449186887601,1.539014005027446E-4,17.0,26.4,257.59277689426983,false,true,true,7.7,-15.1199999999,-51.1199999999,15.0,Aruanã,1,0.0,1.0,0.0,1,1.357313754541073,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-51.119999542307916,-15.119550172545663],[-51.120129723905336,-15.119568080251668],[-51.12024954310925,-15.119620377924932],[-51.12034946235345,-15.119702902693941],[-51.12042152807604,-15.119809085617701],[-51.120460003819844,-15.119930474563898],[-51.12046182686247,-15.120057406989753],[-51.12042685202552,-15.120179779075034],[-51.12035786325088,-15.12028784998586],[-51.12026035201616,-15.120373017250033],[-51.120142080222045,-15.1204285015225],[-51.12001246234302,-15.120449886230785],[-51.11988181602283,-15.120435469141828],[-51.11976054077113,-15.120386397862902],[-51.119658290142965,-15.120306578489904],[-51.11958320330177,-15.120202364675238],[-51.11954125713779,-15.120082051867618],[-51.1195357905145,-15.119955216985256],[-51.119567238511145,-15.119831956087367],[-51.119633097810315,-15.119722080727037],[-51.119728125979805,-15.119634336956068],[-51.11984475878018,-15.119575709147664],[-51.11997371227736,-15.11955086404999],[-51.119999542307916,-15.119550172545663]]]}"
000000000000000000bf,0.3173214048483606,0.1900297630545786,0.043794874458159445,0.06909798890918019,0.07990643459808494,0.24196703454174714,21.611158727668304,0.29095918185714575,-5.630408876868258,1.317053621808586,0.12017364825694038,0.5045223571570363,0.5045223571570363,-0.5561074224388126,GO_291,-18.71876926089385,-13.088360390631337,0.1,0.0,0.0,21.611158727668304,0.16157003591585425,3.816162134427911,15.022267829656231,44.701339232335016,274.062596203181,false,true,true,11.25,-15.1199999999,-50.9399999999,15.0,Aruanã,2,0.0,2.0,0.0,1,1.1581929896414862,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-50.93999901008347,-15.11955017254566],[-50.94012919168088,-15.119568080251668],[-50.9402490108848,-15.119620377924928],[-50.940348930129,-15.119702902693941],[-50.94042099585158,-15.119809085617701],[-50.940459471595396,-15.119930474563898],[-50.94046129463802,-15.120057406989757],[-50.94042631980106,-15.120179779075034],[-50.94035733102643,-15.12028784998586],[-50.940259819791706,-15.120373017250033],[-50.9401415479976,-15.1204285015225],[-50.94001193011857,-15.120449886230785],[-50.939881283798385,-15.120435469141825],[-50.939760008546685,-15.120386397862902],[-50.93965775791851,-15.1203065784899],[-50.93958267107733,-15.120202364675238],[-50.939540724913336,-15.120082051867618],[-50.93953525829004,-15.119955216985254],[-50.93956670628669,-15.119831956087367],[-50.93963256558587,-15.119722080727035],[-50.93972759375535,-15.119634336956068],[-50.93984422655573,-15.119575709147664],[-50.93997318005291,-15.119550864049986],[-50.93999901008347,-15.11955017254566]]]}"
000000000000000000c9,0.2740252659415871,0.1864001007470449,0.0452015571722028,0.07398247738897633,0.0978942495340161,0.2636662821306257,0.688771804806017,0.27789279043662235,-7.102743508046149,1.056246546401934,0.16965783366977613,0.45598993482205374,0.45598993482205374,-0.5588455981504811,GO_302,-21.024739227572816,-13.921995693766887,0.1,0.0,0.0,0.688771804806017,0.0029242766263082283,2.105684383336753,36.97568233121279,17.991386828146407,640.7019802996097,false,true,true,6.3,-15.1199999999,-48.9599999999,21.0,Barro Alto,1,0.0,1.0,0.0,1,4.103390442500632,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-48.96000207381663,-15.119550172545663],[-48.96013225541403,-15.119568080251668],[-48.96025207461795,-15.119620377924928],[-48.960351993862155,-15.119702902693941],[-48.96042405958474,-15.119809085617701],[-48.96046253532856,-15.119930474563898],[-48.96046435837117,-15.120057406989757],[-48.96042938353422,-15.120179779075034],[-48.96036039475959,-15.12028784998586],[-48.96026288352486,-15.120373017250033],[-48.96014461173075,-15.1204285015225],[-48.96001499385173,-15.120449886230785],[-48.95988434753155,-15.120435469141828],[-48.959763072279834,-15.120386397862902],[-48.959660821651674,-15.120306578489904],[-48.95958573481048,-15.120202364675238],[-48.95954378864649,-15.120082051867614],[-48.95953832202321,-15.119955216985256],[-48.959569770019854,-15.119831956087367],[-48.95963562931902,-15.119722080727035],[-48.95973065748851,-15.119634336956068],[-48.95984729028889,-15.119575709147664],[-48.95997624378606,-15.119550864049986],[-48.96000207381663,-15.119550172545663]]]}"
000000000000000000cd,0.2808495598787696,0.15897424122926193,0.041025381014603554,0.07937349802418033,0.08631004131648018,0.30837837087165476,2.16001005020596,0.3655761386102928,-6.081762651756365,0.9116539335359732,0.3193715057773571,0.5624734873836259,0.5624734873836259,-0.5906480318268423,GO_306,-18.72667683796088,-12.64491416225133,0.1,0.0,0.0,2.16001005020596,0.0,0.0,36.03766227102467,25.6,607.3825234747809,false,true,true,9.2,-15.1199999999,-48.2399999999,15.0,Mimoso de Goiás,1,0.0,1.0,0.0,1,2.0711707915990147,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-48.23999994491883,-15.11955017254566],[-48.24013012651624,-15.119568080251664],[-48.24024994572016,-15.119620377924928],[-48.24034986496436,-15.119702902693941],[-48.24042193068694,-15.119809085617701],[-48.240460406430756,-15.119930474563896],[-48.24046222947338,-15.120057406989753],[-48.24042725463642,-15.120179779075034],[-48.240358265861786,-15.120287849985857],[-48.240260754627066,-15.120373017250033],[-48.24014248283296,-15.1204285015225],[-48.24001286495393,-15.120449886230785],[-48.23988221863375,-15.120435469141825],[-48.23976094338204,-15.120386397862902],[-48.23965869275387,-15.1203065784899],[-48.239583605912685,-15.120202364675238],[-48.239541659748696,-15.120082051867614],[-48.23953619312541,-15.119955216985254],[-48.23956764112205,-15.119831956087367],[-48.23963350042122,-15.119722080727035],[-48.23972852859072,-15.119634336956068],[-48.23984516139108,-15.119575709147664],[-48.23997411488826,-15.119550864049986],[-48.23999994491883,-15.11955017254566]]]}"
000000000000000000de,0.2890006036420181,0.17099369907237397,0.04394481590912291,0.07658723509767318,0.08860524063959985,0.31116224095560613,5.424625473601822,0.3693411157515014,-6.595098963962278,0.9361637462799063,0.2919212154328844,0.561426675689012,0.561426675689012,-0.6061595942336098,GO_324,-17.706588983254708,-11.111489954528018,0.1,0.0,0.0,5.424625473601822,1.3356568089795495,5.596176515811593,30.0,23.277372891923665,700.2134180718567,false,true,true,8.166666666666666,-15.2999999999,-49.8599999999,15.0,Rubiataba,3,0.0,3.0,0.0,1,1.5274393729700197,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-49.86000027583782,-15.299550704770116],[-49.86013056867324,-15.299568612475655],[-49.86025049026145,-15.299620910147672],[-49.860350494886994,-15.299703434915035],[-49.860422622191756,-15.299809617837271],[-49.86046113081628,-15.299931006782533],[-49.86046295542016,-15.300057939208347],[-49.860427950699865,-15.300180311294483],[-49.86035890297527,-15.300288382206787],[-49.86026130841599,-15.300373549472623],[-49.86014293555545,-15.300429033746395],[-49.86001320691355,-15.300450418455236],[-49.85988244895157,-15.3004360013659],[-49.85976107006667,-15.300386930085784],[-49.85965873206371,-15.300307110711163],[-49.85958358106136,-15.300202896894936],[-49.85954159905675,-15.300082584086306],[-49.85953612776562,-15.299955749203805],[-49.85956760263792,-15.299832488306693],[-49.85963351821616,-15.299722612947804],[-49.859728627587906,-15.299634869178497],[-49.85984536005006,-15.29957624137146],[-49.85997442373595,-15.299551396274422],[-49.86000027583782,-15.299550704770116]]]}"
00000000000000000106,0.324122849047187,0.19026285862731818,0.05228210065322736,0.08802919813206628,0.10391987378092944,0.29029416852451995,10.890923219426666,0.3062146156790019,-6.363486984588137,1.1173514533327045,0.2080340861502855,0.473036743165843,0.473036743165843,-0.5347929704458195,GO_370,-18.498184545065378,-12.13469746706584,0.1,0.0,0.0,10.890923219426666,0.13252519052733874,1.3302132883228481,22.0,48.3,319.74594649890037,false,true,true,11.3,-15.6599999999,-51.2999999999,15.0,Santa Fé de Goiás,1,0.0,1.0,0.0,1,2.103374353583637,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-51.30000007453236,-15.659551769219016],[-51.30013059428514,-15.65956967692362],[-51.300250724729736,-15.659621974593136],[-51.300350903526876,-15.659704499357199],[-51.300423156454656,-15.659810682276374],[-51.30046173215334,-15.659932071219767],[-51.30046355994196,-15.660059003645488],[-51.30042849426178,-15.660181375733336],[-51.30035932628359,-15.660289446648624],[-51.300261561748435,-15.660374613917782],[-51.30014298271997,-15.660430098194174],[-51.300013028130145,-15.660451482904127],[-51.29988204242729,-15.660437065814039],[-51.299760452138464,-15.660387994531542],[-51.29965793589747,-15.660308175153654],[-51.29958265401107,-15.6602039613343],[-51.29954059889419,-15.660083648523651],[-51.29953511808092,-15.659956813640873],[-51.299566647777446,-15.65983355274531],[-51.299632678160755,-15.659723677389314],[-51.29972795317907,-15.659635933623345],[-51.299844888943895,-15.65957730581904],[-51.299974177406646,-15.65955246072329],[-51.30000007453236,-15.659551769219016]]]}"
0000000000000000010e,0.3755686282562698,0.2513733273266759,0.04518788574128048,0.07119384549732354,0.11498006555944688,0.17177512401762285,19.997588373007282,0.09361573681826119,-10.704706531659706,2.188938282094368,-0.18808762560579836,0.19898148004146482,0.19898148004146482,-0.4139844556870093,GO_379,-22.10745322247531,-11.402746617803189,0.1,0.0,0.0,19.997588373007282,0.0,1.0112037652836756,25.0,39.55,616.6589758019138,false,true,true,11.3,-15.6599999999,-49.6799999999,25.69882846472606,Uruana,2,0.0,2.0,0.0,1,3.9782502322378233,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-49.67999974361337,-15.659551769219016],[-49.680130263366145,-15.65956967692362],[-49.680250393810745,-15.659621974593136],[-49.680350572607885,-15.659704499357199],[-49.68042282553566,-15.659810682276374],[-49.680461401234346,-15.659932071219767],[-49.68046322902296,-15.660059003645486],[-49.68042816334279,-15.660181375733336],[-49.6803589953646,-15.660289446648624],[-49.68026123082944,-15.660374613917782],[-49.68014265180098,-15.660430098194174],[-49.68001269721115,-15.660451482904124],[-49.67988171150831,-15.660437065814039],[-49.67976012121947,-15.660387994531542],[-49.67965760497848,-15.660308175153654],[-49.67958232309208,-15.6602039613343],[-49.679540267975185,-15.660083648523651],[-49.67953478716193,-15.659956813640873],[-49.67956631685845,-15.65983355274531],[-49.679632347241764,-15.659723677389314],[-49.679727622260074,-15.659635933623345],[-49.6798445580249,-15.65957730581904],[-49.67997384648766,-15.659552460723287],[-49.67999974361337,-15.659551769219016]]]}"
0000000000000000011a,0.2556746070637453,0.14657624179141876,0.03718671360531536,0.059110268018759154,0.06765534856893704,0.2135571478475928,0.589949337065887,0.271768135267177,-5.385151623644339,1.203178185100306,0.18432491738653678,0.5196393652836985,0.5196393652836985,-0.5670698333819351,GO_392,-17.252373009250267,-11.867221327231379,0.1,0.0,0.0,0.589949337065887,0.0,0.0,20.0,14.3,327.04832447895376,false,true,true,6.5,-15.8399999999,-51.4799999999,15.0,Montes Claros de Goiás,1,0.0,1.0,0.0,1,2.186548151931424,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-51.480000606756825,-15.839547842342409],[-51.4801312421983,-15.839565750046546],[-51.4802514791236,-15.839618047714803],[-51.48035174671817,-15.839700572477216],[-51.48042406369195,-15.839806755394857],[-51.48046267358683,-15.839928144337314],[-51.48046450299907,-15.840055076762985],[-51.480429406239836,-15.84017744885169],[-51.48036017695308,-15.840285519768477],[-51.48026232575959,-15.840370687039298],[-51.48014364162113,-15.840426171317011],[-51.48001357183695,-15.840447556027515],[-51.479882470025665,-15.840433138937053],[-51.479760771957395,-15.84038406765336],[-51.47965816484581,-15.840304248273835],[-51.479582816231144,-15.840200034452913],[-51.4795407238396,-15.840079721641247],[-51.47953523817162,-15.839952886758335],[-51.479566795819,-15.839829625863551],[-51.47963288473302,-15.839719750509007],[-51.47972824420248,-15.839632006744706],[-51.479845283616555,-15.839573378941775],[-51.47997468667673,-15.839548533846658],[-51.480000606756825,-15.839547842342409]]]}"
0000000000000000013b,0.26232365115060974,0.13747802374845894,0.04024295474515634,0.07611000832222341,0.06440325632156751,0.34707705268929706,6.191512405208561,0.494420919025493,-6.344639115021083,0.7878776203646665,0.422874541549953,0.6756573577456249,0.6756573577456249,-0.6314800651606167,GO_426,-18.621514950964762,-12.276875844157033,0.1,0.0,0.0,6.191512405208561,0.0,2.598856792895784,34.0,48.5,716.4287537001122,false,true,true,7.8,-16.0199999999,-49.8599999999,15.997039910176584,Itaberaí,1,0.0,1.0,0.0,1,2.109693676132906,Goiás,"{""type"":""Polygon"",""coordinates"":[[[-49.86000027583782,-16.019548374566863],[-49.86013102846775,-16.019566282270528],[-49.86025137325412,-16.01961857993753],[-49.86035173079724,-16.019701104698285],[-49.86042411264728,-16.019807287614388],[-49.8604627571816,-16.0199286765559],[-49.860464588238486,-16.02005560898153],[-49.86042945999729,-16.020177981071093],[-49.860360168607166,-16.02028605198938],[-49.86026222963197,-16.020371219261868],[-49.860143439020966,-16.0204267035409],[-49.860013252549145,-16.02044808825196],[-49.859882033124286,-16.02043367116112],[-49.8597602258794,-16.02038459987623],[-49.85965752671924,-16.020304780495067],[-49.85958211051127,-16.020200566672575],[-49.85953998036182,-16.0200802538599],[-49.85953448977619,-16.01995341897684],[-49.85956607573671,-16.019830158082836],[-49.85963222394021,-16.01972028272975],[-49.85972766895556,-16.019632538967123],[-49.85984481336257,-16.019573911165562],[-49.85997433250576,-16.019549066071097],[-49.86000027583782,-16.019548374566863]]]}"
